timestamp,x,y,z,w
1517145110032429,0.177917,-0.09375,0.885193,-0.419495
1517145110046439,0.177917,-0.09375,0.885193,-0.419495
1517145110070456,0.177917,-0.093811,0.885193,-0.419495
1517145110092472,0.177979,-0.093811,0.885132,-0.419495
1517145110106481,0.177979,-0.093811,0.885132,-0.419495
1517145110130533,0.177979,-0.0938721,0.885132,-0.419495
1517145110152516,0.177979,-0.0938721,0.885132,-0.419495
1517145110166525,0.177979,-0.0938721,0.885132,-0.419495
1517145110189540,0.177979,-0.0939331,0.885132,-0.419495
1517145110212598,0.17804,-0.0939331,0.885132,-0.419495
1517145110233628,0.17804,-0.0939331,0.885132,-0.419495
1517145110249582,0.17804,-0.0939941,0.885132,-0.419495
1517145110272621,0.17804,-0.0939941,0.885132,-0.419556
1517145110293614,0.17804,-0.0940552,0.885132,-0.419556
1517145110309626,0.17804,-0.0940552,0.885132,-0.419556
1517145110332652,0.17804,-0.0941162,0.885132,-0.419556
1517145110353718,0.17804,-0.0941162,0.885071,-0.419556
1517145110369668,0.17804,-0.0941772,0.885071,-0.419556
1517145110391684,0.17804,-0.0941772,0.885071,-0.419556
1517145110412752,0.17804,-0.0942383,0.885071,-0.419556
1517145110429713,0.178101,-0.0942383,0.885071,-0.419556
1517145110451726,0.178101,-0.0941162,0.88501,-0.419678
1517145110472741,0.178101,-0.0941162,0.88501,-0.419678
1517145110489753,0.178162,-0.0941162,0.88501,-0.419678
1517145110511767,0.178162,-0.0941772,0.88501,-0.419678
1517145110532782,0.178223,-0.0940552,0.884949,-0.4198
1517145110549796,0.178162,-0.0938721,0.884888,-0.419922
1517145110577815,0.178223,-0.093689,0.884827,-0.420044
1517145110592825,0.178406,-0.0936279,0.884766,-0.420166
1517145110609838,0.178528,-0.0933838,0.884705,-0.420288
1517145110631857,0.178589,-0.0930176,0.884644,-0.420471
1517145110654879,0.178772,-0.0927734,0.884583,-0.420593
1517145110668879,0.179016,-0.0927124,0.88446,-0.420715
1517145110691896,0.179199,-0.0927124,0.884338,-0.420898
1517145110714912,0.179382,-0.0925293,0.884277,-0.421021
1517145110729923,0.179443,-0.0923462,0.884216,-0.421143
1517145110751939,0.179626,-0.0922241,0.884155,-0.421204
1517145110774957,0.17981,-0.0922241,0.884094,-0.421326
1517145110788970,0.179871,-0.0922241,0.884094,-0.421326
1517145110811980,0.179871,-0.0922852,0.884094,-0.421326
1517145110835034,0.179932,-0.092041,0.884033,-0.421387
1517145110857013,0.180054,-0.0919189,0.884033,-0.421448
1517145110872025,0.180237,-0.0918579,0.883911,-0.421509
1517145110895074,0.180298,-0.0919189,0.883911,-0.421509
1517145110909049,0.180298,-0.0919189,0.883911,-0.421509
1517145110932067,0.180298,-0.0919189,0.883911,-0.421509
1517145110954094,0.180298,-0.09198,0.883911,-0.421509
1517145110969092,0.180359,-0.09198,0.883911,-0.421509
1517145110992111,0.180359,-0.09198,0.883911,-0.421509
1517145111015144,0.180359,-0.09198,0.883911,-0.421509
1517145111029135,0.180359,-0.09198,0.883911,-0.421509
1517145111052152,0.180359,-0.09198,0.883911,-0.421509
1517145111074221,0.18042,-0.092041,0.883911,-0.421509
1517145111089195,0.18042,-0.092041,0.883911,-0.421509
1517145111112197,0.18042,-0.092041,0.883911,-0.421509
1517145111135211,0.180481,-0.0921021,0.883911,-0.421509
1517145111156231,0.180481,-0.0921021,0.883911,-0.421509
1517145111172253,0.180481,-0.0921021,0.88385,-0.421509
1517145111195254,0.180481,-0.0921021,0.88385,-0.421509
1517145111216269,0.180481,-0.0921021,0.88385,-0.421509
1517145111232298,0.180542,-0.0921021,0.88385,-0.421509
1517145111254329,0.180542,-0.0921631,0.88385,-0.421509
1517145111275312,0.180603,-0.0921631,0.88385,-0.421509
1517145111292322,0.180603,-0.0921631,0.88385,-0.421509
1517145111314355,0.180603,-0.0921631,0.88385,-0.421509
1517145111335414,0.180603,-0.0921631,0.88385,-0.421509
1517145111352367,0.180725,-0.092041,0.883789,-0.421631
1517145111374392,0.180786,-0.0917969,0.883789,-0.421631
1517145111395457,0.180786,-0.0917969,0.883789,-0.421631
1517145111412412,0.180786,-0.0917969,0.883789,-0.421631
1517145111434424,0.180847,-0.0917969,0.883789,-0.421631
1517145111456439,0.180786,-0.0915527,0.883789,-0.421753
1517145111472449,0.180786,-0.0913696,0.883728,-0.421814
1517145111494465,0.180847,-0.0913696,0.883728,-0.421814
1517145111515535,0.180847,-0.0913696,0.883728,-0.421814
1517145111532492,0.180847,-0.0913696,0.883728,-0.421814
1517145111554508,0.180908,-0.0914307,0.883728,-0.421814
1517145111575525,0.180908,-0.0913696,0.883728,-0.421814
1517145111592536,0.180908,-0.0914307,0.883728,-0.421814
1517145111614551,0.180969,-0.0914307,0.883728,-0.421814
1517145111637570,0.180969,-0.0912476,0.883728,-0.421875
1517145111652577,0.180908,-0.0910645,0.883728,-0.421936
1517145111674594,0.180908,-0.0910034,0.883728,-0.421936
1517145111697609,0.180908,-0.0910645,0.883728,-0.421936
1517145111717677,0.180969,-0.0910645,0.883728,-0.421875
1517145111740695,0.180969,-0.0910645,0.883667,-0.421875
1517145111757660,0.18103,-0.0910645,0.883667,-0.421875
1517145111771664,0.18103,-0.0911255,0.883667,-0.421875
1517145111794681,0.18103,-0.0911255,0.883667,-0.421875
1517145111816750,0.18103,-0.0911255,0.883667,-0.421875
1517145111831704,0.181091,-0.0911255,0.883667,-0.421875
1517145111854721,0.181091,-0.0911255,0.883667,-0.421875
1517145111876736,0.181091,-0.0911255,0.883667,-0.421875
1517145111898759,0.181091,-0.0911865,0.883667,-0.421875
1517145111914788,0.181091,-0.0911865,0.883667,-0.421875
1517145111936799,0.181091,-0.0911865,0.883667,-0.421875
1517145111957811,0.181152,-0.0911865,0.883667,-0.421875
1517145111974806,0.181152,-0.0911865,0.883667,-0.421875
1517145111996879,0.181152,-0.0911865,0.883667,-0.421875
1517145112017890,0.181152,-0.0911865,0.883667,-0.421875
1517145112034850,0.181152,-0.0911865,0.883667,-0.421875
1517145112056866,0.181213,-0.0911865,0.883667,-0.421875
1517145112071911,0.181213,-0.0911865,0.883667,-0.421875
1517145112094891,0.181213,-0.0911865,0.883667,-0.421875
1517145112116908,0.181213,-0.0911865,0.883606,-0.421936
1517145112137975,0.181213,-0.0910645,0.883606,-0.421997
1517145112154952,0.181213,-0.0910645,0.883606,-0.421997
1517145112176948,0.181213,-0.0910645,0.883606,-0.421997
1517145112198018,0.181274,-0.0910645,0.883606,-0.421997
1517145112215011,0.181274,-0.0910645,0.883606,-0.421997
1517145112245034,0.181213,-0.0908813,0.883606,-0.422058
1517145112258029,0.181213,-0.0908813,0.883606,-0.422058
1517145112275021,0.181213,-0.0909424,0.883606,-0.422058
1517145112297037,0.181274,-0.0909424,0.883606,-0.422058
1517145112318106,0.181274,-0.0909424,0.883545,-0.422058
1517145112335061,0.181274,-0.0909424,0.883545,-0.422058
1517145112357078,0.181274,-0.0909424,0.883545,-0.422058
1517145112378150,0.181274,-0.0909424,0.883545,-0.422058
1517145112395111,0.181274,-0.0909424,0.883545,-0.422058
1517145112417120,0.181213,-0.0909424,0.883545,-0.422119
1517145112438193,0.181152,-0.0907593,0.883606,-0.422119
1517145112455147,0.181213,-0.0908203,0.883606,-0.422119
1517145112477163,0.181213,-0.0908203,0.883545,-0.422119
1517145112498237,0.181213,-0.0908203,0.883545,-0.422119
1517145112522195,0.181213,-0.0907593,0.883545,-0.422119
1517145112537205,0.181213,-0.0907593,0.883545,-0.422119
1517145112559241,0.181213,-0.0908203,0.883545,-0.422119
1517145112574274,0.181274,-0.0908203,0.883545,-0.422119
1517145112597250,0.181274,-0.0908203,0.883545,-0.422119
1517145112625325,0.181274,-0.0908203,0.883545,-0.422119
1517145112634273,0.181274,-0.0908203,0.883545,-0.422119
1517145112657291,0.181274,-0.0908203,0.883545,-0.422119
1517145112679325,0.181274,-0.0908203,0.883545,-0.422119
1517145112694352,0.181274,-0.0908813,0.883545,-0.422119
1517145112717350,0.181335,-0.0908813,0.883545,-0.422119
1517145112740382,0.181335,-0.0908813,0.883545,-0.422119
1517145112754393,0.181335,-0.0908813,0.883545,-0.422119
1517145112777375,0.181335,-0.0908813,0.883545,-0.422119
1517145112799392,0.181335,-0.0908813,0.883545,-0.422119
1517145112814437,0.181396,-0.0908813,0.883545,-0.422119
1517145112837435,0.181396,-0.0908813,0.883545,-0.422119
1517145112859436,0.181396,-0.0909424,0.883545,-0.422119
1517145112874447,0.181396,-0.0909424,0.883484,-0.422119
1517145112904467,0.181396,-0.0909424,0.883484,-0.422119
1517145112919476,0.181458,-0.0909424,0.883484,-0.422119
1517145112934486,0.181458,-0.0910034,0.883484,-0.422119
1517145112957503,0.181458,-0.0910034,0.883484,-0.422119
1517145112979518,0.181458,-0.0910034,0.883484,-0.422119
