timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1517145342073996,-8,-13,-12,-9,-6,-4,-7,-4
1517145342073996,4,15,15,27,7,7,0,1
1517145342095997,-2,0,-5,-38,1,-2,-5,-2
1517145342095997,1,-12,-6,26,-25,5,1,2
1517145342096995,8,16,9,-2,0,-5,4,5
1517145342096995,1,9,-1,-3,8,-7,-8,0
1517145342117064,-1,5,3,31,17,11,-5,-4
1517145342117064,-15,-44,-26,-46,-14,-7,-13,-5
1517145342119011,0,9,-4,-4,-25,4,-12,2
1517145342119011,-10,0,15,7,9,3,3,-15
1517145342133023,0,3,-17,-13,-1,12,9,3
1517145342133023,5,11,17,30,22,5,-12,0
1517145342134039,6,15,9,13,12,4,10,7
1517145342134039,2,-12,-6,-21,-20,-17,-7,1
1517145342155092,-6,-34,3,-9,-10,-7,-4,-4
1517145342155092,-5,16,8,-4,-7,-1,0,-3
1517145342157043,10,18,27,11,2,-13,-6,-2
1517145342157043,-4,-13,-48,3,-13,3,-1,-2
1517145342169101,10,40,36,20,3,-4,2,5
1517145342169101,-11,-33,-16,17,3,-10,0,-2
1517145342178052,1,26,-23,-26,3,8,4,1
1517145342178052,11,17,12,15,18,10,9,8
1517145342192099,-7,-13,10,10,-8,-8,-2,-3
1517145342192099,0,13,-4,-8,0,-8,-5,-4
1517145342194065,-10,-34,8,-1,-1,9,8,-3
1517145342194065,-3,4,-4,-19,-2,1,-3,-1
1517145342215140,-5,-10,-8,11,-1,-1,-3,-2
1517145342215140,6,14,22,17,8,-4,-1,0
1517145342217081,-8,-19,-29,-50,-19,-12,-7,-8
1517145342217081,2,-4,3,-1,-8,-1,1,3
1517145342229094,-3,-21,28,-3,21,2,0,-1
1517145342229094,4,35,-54,3,-13,1,5,0
1517145342238095,-12,-43,-32,18,2,-3,-4,-4
1517145342238095,-2,7,-1,-15,-3,-3,1,0
1517145342252159,6,37,41,18,-13,-4,-2,0
1517145342252159,-3,-4,102,-21,7,2,2,-1
1517145342254123,8,0,-16,-2,0,9,5,5
1517145342254123,-9,-5,-34,7,6,-12,-5,-8
1517145342275126,-3,-16,-3,-12,-2,2,-3,-5
1517145342275126,7,3,-2,9,11,0,8,3
1517145342276158,-2,17,3,2,-5,-5,-4,-1
1517145342276158,4,28,39,-15,-11,-5,-1,-1
1517145342289134,6,-6,8,3,1,6,2,3
1517145342289134,-5,-23,-68,-11,-2,4,2,3
1517145342297191,-3,-11,27,14,-2,-9,-8,-6
1517145342297191,-3,-23,-35,-7,-5,-1,1,1
1517145342312202,1,-18,-4,-6,0,-3,0,-1
1517145342312202,-3,14,-3,-1,-3,-1,-1,-5
1517145342319156,1,16,-3,6,1,-2,2,2
1517145342319156,-3,-31,17,-2,-3,1,-5,-11
1517145342335220,-6,-1,-13,-5,-5,-4,0,7
1517145342335220,1,-23,20,0,2,2,-1,0
1517145342336218,-1,-4,-9,1,-1,0,0,-6
1517145342336218,4,21,-8,1,2,2,-2,-1
1517145342357234,-1,-8,7,1,-1,-4,-3,-5
1517145342357234,-12,-30,-33,-11,-4,-3,-2,-2
1517145342359182,3,49,44,7,2,-2,0,-3
1517145342359182,0,-26,4,6,0,3,2,6
1517145342372245,-6,11,-20,-15,-7,-6,-3,-4
1517145342372245,0,17,-5,3,11,4,2,-3
1517145342379251,0,-9,-17,-3,-9,-4,-3,1
1517145342379251,0,24,20,4,-2,-1,1,2
1517145342395207,1,22,15,6,6,3,1,-1
1517145342395207,2,-19,-13,-5,-3,0,-1,0
1517145342395207,-9,-26,-49,-6,5,-1,-11,-2
1517145342395207,1,17,13,-4,-5,1,-2,1
1517145342417223,0,7,-3,-2,-4,3,-2,-2
1517145342417223,-4,-23,-2,-3,-7,-9,1,-4
1517145342417223,1,4,9,5,2,-2,5,-2
1517145342417223,-2,-19,-8,-4,1,5,-1,-2
1517145342431288,-4,-12,-18,-7,-4,-2,-2,-2
1517145342431288,1,8,2,5,4,0,-1,0
1517145342439294,4,-1,8,0,1,-1,-2,2
1517145342439294,-6,-15,-8,-6,-3,-2,-1,-5
1517145342454304,-3,-14,-32,5,0,-6,6,-2
1517145342454304,-4,-6,24,-4,-6,7,-6,0
1517145342455250,-2,-4,12,0,1,-2,2,-1
1517145342455250,2,-3,-16,3,3,0,0,3
1517145342477266,-1,4,2,-3,-4,-10,3,-2
1517145342477266,0,3,4,-4,-6,6,3,0
1517145342477266,-4,-7,6,3,-1,1,-5,-3
1517145342477266,6,26,38,4,5,-8,4,1
1517145342491275,-11,-65,-71,-25,-14,-1,-1,-5
1517145342491275,-3,27,-7,-10,0,-5,1,-1
1517145342499334,2,8,13,0,0,1,-2,2
1517145342499334,1,13,18,10,-6,-5,-2,0
1517145342514345,-2,16,3,1,-6,-6,-2,-2
1517145342514345,0,18,-4,-38,-6,-6,-4,-1
1517145342515293,5,-24,-12,15,18,11,1,2
1517145342515293,-16,-23,-25,1,6,5,-1,-3
1517145342536325,11,28,58,35,11,0,-3,4
1517145342536325,-3,4,-21,-19,-21,-9,-3,0
1517145342537307,2,8,-21,-2,-5,-4,2,2
1517145342537307,6,17,-1,-21,0,1,-5,-1
1517145342551373,-7,-21,-4,-5,-6,2,-6,-2
1517145342551373,-12,-26,-26,8,-2,-8,-3,-1
1517145342559382,-11,-26,8,-8,-9,2,1,-13
1517145342559382,6,7,-10,6,0,-2,-3,-2
1517145342574334,-2,12,-8,6,14,6,-1,6
1517145342574334,9,12,20,4,0,-5,-4,0
1517145342575335,-3,13,10,8,-7,-7,-2,0
1517145342575335,-6,-26,-12,-3,-5,-1,-1,-1
1517145342596403,10,18,11,3,0,5,6,4
1517145342596403,-14,-21,-7,-5,-6,-7,-16,-13
1517145342597353,-9,-9,46,5,5,12,-6,-8
1517145342597353,-13,-17,-84,-30,-15,0,-1,-9
1517145342611413,1,3,15,-8,-6,-30,8,0
1517145342611413,8,14,21,29,16,13,7,10
1517145342619422,-5,-2,-14,-26,-12,3,-6,-7
1517145342619422,1,23,6,-8,-13,-13,-13,-2
1517145342634429,-4,1,-18,-4,-3,-22,7,-3
1517145342634429,13,35,2,11,7,32,14,3
1517145342635378,11,8,15,1,-4,-13,-1,3
1517145342635378,10,-3,2,2,-3,10,7,17
1517145342656448,-9,-18,-50,-4,0,3,-9,-29
1517145342656448,6,3,28,7,1,-14,-6,14
1517145342657394,3,12,16,3,2,2,4,-3
1517145342657394,5,4,17,15,6,-5,-1,8
1517145342672406,-8,-13,27,-11,-2,7,-2,-3
1517145342672406,1,-15,21,-2,1,-3,-3,7
1517145342679463,-4,0,-14,0,-4,-4,-3,-4
1517145342679463,-1,-14,32,2,-1,-5,2,-10
1517145342694474,-3,-11,-17,0,2,7,-8,0
1517145342694474,-10,-4,-36,-2,-3,2,2,-13
1517145342695455,11,17,18,4,3,-6,-4,12
1517145342695455,-12,-5,0,1,2,-3,-2,-23
1517145342716489,-2,-1,-7,-3,0,12,-2,6
1517145342716489,-4,-5,27,-1,-3,-7,-2,1
1517145342717437,-7,-3,-14,4,1,-1,4,1
1517145342717437,-16,-32,-60,-12,-1,-6,-4,-6
1517145342740452,2,9,-15,0,-8,-5,-5,2
1517145342740452,-3,-7,-60,-3,4,0,-4,-7
1517145342740452,2,9,26,-1,-2,1,0,6
1517145342740452,14,19,37,6,5,-1,-3,-6
1517145342754502,2,2,-13,-2,0,7,-2,2
1517145342754502,2,-2,-9,1,-4,-4,2,-3
1517145342755465,-2,-7,-16,-7,-3,1,-2,-2
1517145342755465,0,-2,-21,5,1,2,4,10
1517145342776480,2,6,40,3,4,1,0,0
1517145342776480,-2,-10,15,-3,-5,-4,-3,-6
1517145342777481,-2,-16,-18,-3,-1,-1,-1,3
1517145342777481,-6,-12,12,-1,-6,-5,-1,1
1517145342792490,2,11,-7,4,1,3,-2,4
1517145342792490,-2,-19,-16,2,3,5,3,-5
1517145342799551,-3,3,13,2,3,-6,0,2
1517145342799551,5,2,-20,-1,0,1,0,1
1517145342814526,-15,-23,-37,-7,-6,3,-5,-9
1517145342814526,13,38,42,3,-1,-8,3,0
1517145342815505,-7,-9,-46,-16,-10,-4,-9,-4
1517145342815505,-1,-20,45,5,5,2,0,7
1517145342845527,1,44,16,0,1,3,-1,-1
1517145342845527,5,-30,9,2,0,-1,5,10
1517145342845527,-12,-4,-15,3,1,-5,1,-18
1517145342845527,-4,-7,-4,-1,-4,7,-8,5
1517145342851567,0,-20,16,3,-1,-6,-4,0
1517145342851567,-7,1,-48,-2,1,3,0,-1
1517145342859595,4,3,-27,-2,-2,-1,2,3
1517145342859595,-3,4,-3,-10,-3,-4,-4,-15
1517145342874548,0,-1,36,-1,-1,-1,1,13
1517145342874548,-2,0,-11,3,-1,-1,-3,-4
1517145342881609,3,10,-48,0,1,1,1,1
1517145342881609,1,17,43,11,3,-1,5,0
1517145342896620,-8,-55,-49,-24,-3,-3,-3,-5
1517145342896620,-8,7,9,-5,-5,-3,-5,-6
1517145342897565,-11,-1,39,2,2,1,0,-2
1517145342897565,4,16,3,-4,-8,-5,2,-3
1517145342911576,0,-55,11,13,2,5,-8,11
1517145342911576,-11,-15,55,11,6,-3,-1,-17
1517145342919637,-12,-14,-32,-30,-9,-5,-3,-23
1517145342919637,-4,-28,-23,3,5,1,-5,5
1517145342934647,0,16,3,-1,-3,0,4,-3
1517145342934647,-10,-45,22,0,-3,-4,-2,7
1517145342935595,9,13,80,10,0,5,2,3
1517145342935595,-7,-6,-78,-6,-1,0,0,1
1517145342956663,0,6,55,-2,0,-5,-8,-4
1517145342956663,-5,-16,-32,-3,-1,4,-2,-3
1517145342964655,22,46,14,4,-1,-4,4,6
1517145342964655,-9,3,-8,-5,1,0,0,-2
1517145342971618,5,2,-3,8,1,1,8,-2
1517145342971618,8,43,-1,-2,1,-5,-1,1
1517145342979680,-1,-21,41,5,1,3,0,8
1517145342979680,-2,21,-20,-5,-2,-4,0,-9
1517145342994693,-1,9,-14,-2,-2,-3,1,-16
1517145342994693,8,13,1,-2,-5,1,-11,1
1517145342994693,-17,-33,-59,-10,-4,-4,1,-4
1517145342994693,6,-14,39,1,0,0,2,1
1517145343016648,-3,52,50,12,5,3,9,2
1517145343016648,11,-1,-81,-19,-4,-5,-6,2
1517145343017649,-9,3,56,13,2,-1,-5,-13
1517145343017649,-7,0,12,-5,-5,-2,-3,-3
1517145343031664,12,-21,44,1,-2,-5,-1,19
1517145343031664,-1,39,20,8,3,1,1,16
1517145343039723,-18,5,-56,-5,-2,-3,-4,-41
1517145343039723,13,-4,25,2,-1,-1,9,39
1517145343054732,4,35,-23,0,-2,2,-5,-18
1517145343054732,7,4,20,1,-1,-5,-1,-10
1517145343055677,8,-11,-12,-2,1,1,0,12
1517145343055677,0,6,20,-2,-5,-3,-4,3
1517145343076712,0,14,-18,-2,0,-4,8,9
1517145343076712,-6,3,-19,0,0,4,3,-1
1517145343077695,6,8,15,-4,-3,-3,-2,11
1517145343077695,1,2,15,3,-7,-1,-5,-7
1517145343090758,-7,-8,-33,4,-3,5,-12,-6
1517145343090758,-3,-20,-30,8,13,2,5,-9
1517145343099742,8,2,25,-23,-1,-1,3,11
1517145343099742,-10,-14,-1,0,5,-1,-2,-5
1517145343122781,-7,8,-19,-13,-6,-3,-4,-8
1517145343122781,2,-8,10,6,-8,-4,-2,1
1517145343123724,-5,7,10,16,4,1,-3,16
1517145343123724,16,13,-2,-1,1,0,-4,-4
1517145343137734,-23,-69,-32,0,-1,-3,-3,-12
1517145343137734,26,74,28,0,0,4,6,14
1517145343137734,2,-17,-9,6,2,-3,-1,-2
1517145343137734,-4,4,-28,-9,-5,-2,-3,-11
1517145343159791,-6,-30,50,19,-5,-2,-3,0
1517145343159791,-9,-12,-42,-11,1,-1,-4,-7
1517145343160751,4,-13,-65,-51,-8,-5,1,5
1517145343160751,3,29,27,6,4,-3,2,-2
1517145343173759,12,18,18,0,1,-1,-1,2
1517145343173759,-15,-20,51,-10,-4,-3,-4,-3
1517145343174759,5,12,12,27,4,2,-4,-2
1517145343174759,-6,-19,-44,-26,-5,0,-1,-2
1517145343196794,0,-4,-19,0,-6,-3,0,-1
1517145343196794,-10,-22,-21,13,-3,-6,-5,-5
1517145343197795,-1,-9,-18,6,4,-1,0,3
1517145343197795,-4,-2,23,9,-1,0,-2,-5
1517145343210795,4,10,-9,-5,7,4,1,2
1517145343210795,6,-4,12,10,-6,-1,-1,-1
1517145343218809,-3,18,8,-3,-2,-3,-4,-1
1517145343218809,-1,-25,-13,-20,-6,-5,-3,-2
1517145343233802,-1,6,-15,-10,-5,1,-1,-1
1517145343233802,-3,-13,10,21,5,0,-2,0
1517145343234803,7,6,8,-9,5,4,3,2
1517145343234803,-2,16,45,26,6,-6,-7,-4
1517145343256820,-10,-21,-45,-12,-2,8,10,3
1517145343256820,-9,-28,16,4,2,4,-1,-4
1517145343257834,6,21,-15,-36,-12,-13,-2,4
1517145343257834,-9,-16,11,7,-4,-3,-3,-5
1517145343270838,6,12,-50,0,8,2,-3,-1
1517145343270838,19,48,33,24,0,-13,-10,-1
1517145343279836,-25,-57,-8,-7,-3,5,-4,-12
1517145343279836,4,-15,-44,-29,3,14,14,9
1517145343293845,0,21,27,23,-9,-7,-6,-2
1517145343293845,-8,-2,21,-9,-10,-15,-4,-4
1517145343294845,5,2,-15,-1,1,6,3,1
1517145343294845,0,28,8,8,10,5,2,1
1517145343316916,-10,-35,-19,-30,-4,12,8,-3
1517145343316916,1,11,0,-5,9,9,9,9
1517145343317874,7,10,14,13,-6,-11,-8,-1
1517145343317874,-3,-6,-22,-6,-9,1,-4,-6
1517145343339975,3,12,17,3,1,-9,-8,-2
1517145343339975,-7,-11,-5,-22,-2,2,-2,-4
1517145343340925,-3,-14,1,10,0,1,2,0
1517145343340925,6,12,21,18,4,-3,-3,-3
1517145343353987,1,9,10,-6,-4,-12,-10,-1
1517145343353987,-2,-22,-29,-30,-13,5,0,-11
1517145343354934,5,12,25,27,3,-9,3,9
1517145343354934,-16,-18,-9,-10,-4,4,-33,-24
1517145343377951,3,11,7,-2,3,3,7,-1
1517145343377951,-11,-18,-13,-3,-7,-5,0,-4
1517145343378948,3,-3,-1,5,5,-17,-2,-4
1517145343378948,4,8,3,2,8,25,8,10
1517145343400018,-6,-8,-7,-9,-7,-5,-10,-7
1517145343400018,-9,-7,0,3,2,6,-14,-12
1517145343400967,5,2,6,6,0,1,8,5
1517145343400967,-2,-9,-7,-5,-8,-8,18,3
1517145343413974,4,4,11,5,2,-16,1,3
1517145343413974,5,-2,0,-1,0,0,2,12
1517145343414976,-10,-1,1,5,-8,4,2,-10
1517145343414976,9,1,-1,5,-4,-29,-18,13
1517145343437044,-7,9,43,-8,23,20,28,-9
1517145343437044,-4,-15,-64,-13,-5,-21,-2,-2
1517145343437995,-5,0,18,-6,-10,37,-10,-3
1517145343437995,3,4,30,12,5,-9,10,6
1517145343460009,-13,-25,-33,-14,-15,-20,-11,-12
1517145343460009,7,10,-8,10,15,-4,3,8
1517145343461030,-1,4,17,16,11,23,7,0
1517145343461030,-4,-15,-36,-6,-16,-10,-10,-5
1517145343474072,10,-2,3,-26,-1,-7,-16,7
1517145343474072,-2,-17,23,24,-4,9,10,-3
1517145343475017,0,-12,-28,-10,-4,-15,-5,-1
1517145343475017,1,8,19,-15,-3,-3,-1,-4
1517145343497036,3,9,-24,5,4,4,-1,3
1517145343497036,-4,3,-34,-10,-2,7,3,-1
1517145343504092,-1,19,6,1,-3,-9,-4,-1
1517145343504092,-2,23,25,6,-1,-5,-4,-6
1517145343520102,-2,5,-7,3,0,8,6,4
1517145343520102,3,20,20,-6,-2,-3,-3,1
1517145343521057,18,53,38,29,6,-17,-11,5
1517145343521057,-29,-62,-33,-26,-6,1,2,-11
1517145343534077,2,0,-31,-8,-8,10,4,4
1517145343534077,-15,-46,1,-15,6,17,6,1
1517145343535060,21,39,16,15,7,-7,-3,4
1517145343535060,0,22,17,22,7,13,13,6
1517145343557132,-25,-44,-30,-27,-18,-16,-15,-14
1517145343557132,1,6,-7,-7,-7,-11,-11,-5
1517145343558078,-5,-12,-22,-17,3,15,9,-1
1517145343558078,4,24,13,11,-1,-6,-8,-2
1517145343580148,4,-18,3,-1,-8,-6,-2,0
1517145343580148,1,16,24,1,3,-1,-1,0
1517145343581100,-10,-20,-22,-9,-21,-27,-12,-7
1517145343581100,5,1,12,9,12,11,8,3
1517145343594157,-1,8,24,7,2,2,0,3
1517145343594157,5,-2,-4,-7,-5,0,0,0
1517145343595110,-7,-16,2,-1,5,1,-1,-3
1517145343595110,-3,-13,-19,-6,-3,-2,-2,-3
1517145343617129,9,15,8,9,2,-1,-1,3
1517145343617129,0,3,9,0,2,-1,1,-1
1517145343618121,-9,-31,-21,-16,-7,5,2,-3
1517145343618121,6,7,3,3,-6,-5,-1,0
1517145343640135,5,9,3,3,3,-1,-2,1
1517145343640135,7,-2,-3,-13,-17,-6,4,8
1517145343641136,-12,-12,3,2,11,4,-11,-6
1517145343641136,-7,-11,-16,-3,-10,-27,-12,-8
1517145343654182,1,4,17,15,16,33,7,-2
1517145343654182,3,-6,-4,-1,2,0,2,7
1517145343655147,-3,-12,-13,-8,-5,5,1,-1
1517145343655147,-3,-9,-11,-20,-16,0,-11,-7
1517145343677177,3,8,16,23,15,-4,11,6
1517145343677177,-3,4,-8,-3,8,2,-7,-7
1517145343678163,-2,-1,3,5,-9,-21,-6,-2
1517145343678163,2,2,-16,12,5,-4,-11,2
1517145343700232,3,9,-7,-22,-15,-14,10,3
1517145343700232,-9,-6,-10,-11,-6,21,3,-7
1517145343701184,-1,-2,-1,15,2,-3,8,3
1517145343701184,2,-3,-15,-7,2,10,7,4
1517145343714241,-5,-22,-36,13,-2,-11,-10,-4
1517145343714241,-2,0,19,-5,-3,-11,-2,-2
1517145343715190,3,-18,26,3,3,6,-2,2
1517145343715190,-8,-30,-3,-21,-9,-2,3,-5
1517145343737249,1,32,0,-2,-2,-2,-4,-1
1517145343737249,-1,41,3,7,2,-1,-5,-5
1517145343737249,5,68,23,1,1,5,3,1
1517145343737249,2,9,-14,11,7,3,4,1
1517145343760223,-3,2,-13,-19,-12,-8,-4,1
1517145343760223,-6,-6,16,5,2,-8,-3,-1
1517145343761223,3,-4,24,12,-7,-2,2,1
1517145343761223,-4,-9,-36,-12,9,9,5,0
1517145343782289,2,-5,47,13,-1,1,-5,-1
1517145343782289,-1,-12,-33,-11,-2,-7,-5,-2
1517145343783238,-4,-17,-3,-33,-4,0,-2,-4
1517145343783238,3,-10,6,5,-4,-2,4,2
1517145343796301,4,12,15,18,2,-1,-3,-1
1517145343796301,-7,-24,14,5,1,-2,0,-4
1517145343797248,1,-15,-20,-5,-3,-5,-2,-2
1517145343797248,-4,5,7,0,-3,3,-1,-3
1517145343820316,5,12,-3,10,12,1,-3,0
1517145343820316,-10,-27,-12,-9,-1,1,2,-2
1517145343820316,-4,-17,-37,-14,-5,0,-1,-2
1517145343820316,2,-2,6,1,-2,2,3,0
1517145343834325,6,16,23,-12,-1,-7,-5,-1
1517145343834325,-4,6,14,22,3,-1,-2,-2
1517145343835276,-4,-25,-82,-14,-8,-6,-3,-2
1517145343835276,-1,-3,-2,2,10,9,5,1
1517145343857292,0,-15,1,-8,-7,-3,-4,-1
1517145343857292,3,8,7,-6,-9,-8,-3,0
1517145343857292,-3,6,11,1,2,1,-1,-1
1517145343857292,0,11,5,6,0,-6,-5,-3
1517145343880358,-4,-15,-23,-28,-1,0,1,-1
1517145343880358,5,8,10,19,1,2,1,0
1517145343880358,-2,0,33,8,6,2,2,1
1517145343880358,2,7,-46,-8,-1,0,-1,-1
1517145343893331,-4,-4,-6,-1,-1,3,1,0
1517145343893331,4,4,-10,-13,-3,1,0,2
1517145343902325,0,-2,1,-3,-1,-2,0,0
1517145343902325,-1,2,29,9,-1,-6,-3,-3
1517145343916384,-2,-5,-9,2,1,2,1,0
1517145343916384,3,4,-2,-1,0,-2,1,1
1517145343917345,5,4,29,6,3,7,-5,3
1517145343917345,-2,-3,-15,11,8,-4,7,-1
1517145343940400,-7,-29,-70,-10,-8,-4,-1,0
1517145343940400,-4,5,50,-12,-7,0,-10,-6
1517145343940400,1,6,9,7,-5,-5,11,1
1517145343940400,5,6,42,-13,-8,-10,-16,5
1517145343953393,-7,-15,13,19,17,17,11,-4
1517145343953393,-1,6,-22,0,1,-1,0,0
1517145343962418,1,10,76,1,-3,5,5,-4
1517145343962418,-9,-30,-17,-14,-7,-20,-4,-4
1517145343976373,-2,9,30,-6,-10,-7,-1,0
1517145343976373,1,-14,-34,-1,1,1,1,3
1517145343977383,-1,6,6,7,4,11,-2,-1
1517145343977383,-1,8,25,-1,-6,-10,0,-1
1517145344007450,-3,-8,7,-8,-11,-6,-10,-3
1517145344007450,4,2,7,8,12,3,9,1
1517145344008396,1,0,-30,1,5,-6,-2,-1
1517145344008396,-1,2,-9,-2,-2,6,1,-2
1517145344013452,0,11,4,1,-1,-2,-4,-2
1517145344013452,1,9,-13,2,-6,-4,-4,-2
1517145344021459,-12,-24,-25,-13,-5,-7,-6,-7
1517145344021459,1,7,6,2,-2,5,0,0
1517145344036469,0,5,3,6,1,2,1,0
1517145344036469,-8,-19,-1,-7,-2,-5,-7,-6
1517145344037416,-2,-2,-33,-13,-6,-4,-6,-5
1517145344037416,-10,-17,18,-2,4,14,11,2
1517145344060431,5,4,4,7,1,-4,-3,2
1517145344060431,1,11,0,5,1,-2,0,-1
1517145344060431,3,19,14,14,6,-7,-5,2
1517145344060431,11,34,-10,-2,-11,-4,-6,-2
1517145344082448,-8,-7,7,5,0,0,3,0
1517145344082448,-5,-15,-3,-8,-12,-14,-8,-3
1517145344083449,-1,-7,-9,-2,3,5,1,-1
1517145344083449,3,10,11,4,0,-1,-2,-1
1517145344096460,2,5,-10,3,4,2,-1,-1
1517145344096460,1,4,-1,-4,-2,4,1,0
1517145344097458,-3,-1,-10,0,-2,-5,-2,1
1517145344097458,-4,-17,-11,-8,1,4,-1,-1
1517145344120478,-1,-4,-2,-2,1,-4,-2,-2
1517145344120478,-2,-5,-2,1,0,1,0,0
1517145344120478,-2,-9,-4,-42,-9,-4,-2,-3
1517145344120478,4,6,5,39,-4,0,1,7
1517145344142544,-9,-9,1,-9,1,14,-8,-12
1517145344142544,5,2,-7,1,6,-18,6,6
1517145344143493,-7,-14,-16,-2,2,-4,-8,-7
1517145344143493,-1,-2,-2,0,-8,-5,10,0
1517145344165510,10,8,25,6,2,-4,-1,5
1517145344165510,-2,-9,-19,-23,-5,16,-4,0
1517145344165510,-11,-20,60,6,7,-1,12,-8
1517145344165510,2,4,18,0,0,-5,1,2
1517145344179570,5,-1,1,30,3,0,15,5
1517145344179570,-3,-2,-21,-22,-8,-8,-25,-5
1517145344180522,7,21,16,5,-6,9,6,6
1517145344180522,1,-12,-55,-3,0,9,-3,-5
1517145344202585,-8,-4,40,-9,-9,-8,-5,-4
1517145344202585,-3,-7,17,-1,-5,-2,2,-2
1517145344203560,1,-1,-61,6,2,-2,-5,1
1517145344203560,1,31,38,-10,8,-2,-1,-1
1517145344216596,-6,-18,-22,0,-3,2,-4,-3
1517145344216596,-4,25,6,4,0,-1,3,-3
1517145344217547,-1,16,4,-4,-4,0,-2,1
1517145344217547,-2,12,-6,1,1,1,-3,-3
1517145344240615,0,2,-11,-6,-3,-10,-2,-1
1517145344240615,-1,-3,26,8,1,3,6,0
1517145344241563,2,-16,-15,5,0,-3,-2,0
1517145344241563,-2,-17,-7,0,-1,3,-2,-2
1517145344262630,2,6,-5,-13,-1,2,-1,0
1517145344262630,-3,-6,-26,-6,-1,-2,3,-3
1517145344263610,-6,-24,-29,-2,-1,-2,-2,-1
1517145344263610,-2,-7,7,-3,-3,0,0,0
1517145344276585,3,20,36,14,1,-6,-3,1
1517145344276585,-2,-4,-25,-10,-1,6,2,-2
1517145344277585,-3,-4,-7,-1,-5,-9,-8,-2
1517145344277585,-7,-6,18,-3,-1,-4,-3,-3
1517145344300604,-3,-11,-2,-13,-6,0,0,-2
1517145344300604,9,14,44,26,12,1,0,1
1517145344301603,-6,-2,-22,-19,-8,2,0,-2
1517145344301603,0,-3,-7,4,3,1,-1,-1
1517145344322671,0,2,-11,-12,0,-1,-1,-1
1517145344322671,-1,-10,-18,11,-6,-2,0,-1
1517145344323654,5,23,53,-16,5,3,2,2
1517145344323654,1,-10,-13,7,-5,1,0,-1
1517145344336640,-1,-7,29,-1,6,-2,1,0
1517145344336640,2,11,11,-1,-3,15,6,5
1517145344337632,-15,-42,-105,-7,-7,-24,-16,-14
1517145344337632,7,31,9,10,13,-5,13,3
1517145344359648,-4,-15,32,-13,-7,17,3,-4
1517145344359648,3,8,-35,2,-16,-37,6,7
1517145344360647,-8,8,21,4,-4,-2,-2,-17
1517145344360647,-1,-12,-48,-19,-3,-1,-1,-2
1517145344382714,1,13,-27,10,1,-15,-3,0
1517145344382714,-1,-11,23,-9,6,25,-8,-1
1517145344383698,8,18,34,2,-12,1,1,11
1517145344383698,-5,-10,-16,-6,-7,-7,-7,-2
1517145344396724,-1,-2,-24,0,-2,-5,2,-3
1517145344396724,1,1,10,-6,-8,-3,-8,-3
1517145344397674,5,5,-23,1,4,2,3,3
1517145344397674,-5,-3,29,0,3,10,-6,-6
1517145344419742,0,-18,-18,-4,-3,-2,-4,3
1517145344419742,-4,-5,-17,0,3,-4,0,-2
1517145344420703,1,-6,13,12,5,5,2,4
1517145344420703,-4,7,14,-8,-3,-9,3,-1
1517145344442756,-2,-8,-16,-3,0,3,-4,-2
1517145344442756,-1,9,0,3,3,0,2,2
1517145344443704,0,-4,17,7,3,0,2,-2
1517145344443704,-5,-5,30,-13,-12,-5,-9,-2
1517145344456766,5,12,-51,3,4,2,1,0
1517145344456766,-6,-10,48,4,3,2,-1,-3
1517145344457716,0,-20,-93,-8,-2,1,1,4
1517145344457716,-3,-10,-42,-8,1,1,-2,-1
1517145344479782,-4,7,65,-1,-4,-3,-3,-1
1517145344479782,4,28,57,8,4,-3,3,-2
1517145344480733,-4,-30,29,-3,-4,-1,-3,-1
1517145344480733,-1,4,-4,-1,-2,-2,-2,-3
1517145344509750,1,13,-21,2,1,1,2,-2
1517145344509750,-1,-12,-14,-6,-3,-1,-4,-2
1517145344510752,1,14,20,3,0,0,0,0
1517145344510752,0,-9,2,0,2,4,0,0
1517145344516811,-3,4,-23,-3,-3,-2,-2,-6
1517145344516811,0,1,-7,-2,-1,-3,1,4
1517145344517759,0,5,7,-1,1,-2,-2,0
1517145344517759,0,7,6,-3,-1,-1,4,1
1517145344538826,-3,-17,1,3,-1,-2,-5,0
1517145344538826,0,-12,-9,4,3,0,-2,-8
1517145344546832,-6,-11,-63,-13,-5,-5,-2,-2
1517145344546832,2,6,28,5,1,1,-4,-3
1517145344562845,-1,-5,-26,-3,-4,-2,-1,1
1517145344562845,0,-7,-33,3,3,3,1,4
1517145344563794,1,26,99,0,1,2,-2,-7
1517145344563794,-4,-17,20,4,-5,-6,-3,-2
1517145344576815,-2,3,27,2,-1,-1,-1,-1
1517145344576815,1,-2,-21,-2,-1,-3,-2,-3
1517145344577805,2,15,-34,3,2,5,3,3
1517145344577805,-1,-9,26,1,3,1,-3,0
1517145344599868,-2,-5,6,2,-4,-5,2,-2
1517145344599868,-4,7,-4,-2,-2,2,1,-5
1517145344600815,2,2,-24,-9,2,-1,0,2
1517145344600815,-3,0,-22,-4,-2,-5,-3,-1
1517145344622887,2,15,19,11,1,6,-9,1
1517145344622887,-3,-4,-14,6,-8,-4,-2,-2
1517145344622887,1,0,2,-2,3,0,0,2
1517145344622887,-2,-2,6,-26,-4,2,3,-1
1517145344636897,-5,7,-45,-6,-9,-9,-3,-3
1517145344636897,-5,-19,12,12,1,2,1,-2
1517145344637843,3,6,54,28,9,3,2,2
