timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1517145195170162,1,-1,12,1,1,0,3,20
1517145195177146,-4,-8,4,0,0,-2,-3,-5
1517145195177146,-1,-7,-9,0,0,-2,-1,-4
1517145195193125,0,1,0,-4,0,0,0,-2
1517145195193125,-2,5,3,0,-1,-1,0,-4
1517145195195125,0,-15,-3,-3,-1,-2,-2,-1
1517145195195125,2,17,3,1,-1,0,-1,2
1517145195216195,-6,-24,-5,-2,-2,0,-2,0
1517145195216195,-4,4,-1,-1,-1,-1,-1,1
1517145195217172,-3,-3,12,-4,-3,-2,-4,-13
1517145195217172,-2,-8,-9,-1,0,-1,-1,-1
1517145195230206,-1,3,-4,-4,-1,0,0,0
1517145195230206,1,4,2,0,1,-2,0,-2
1517145195237209,0,-5,-1,2,-1,-1,0,0
1517145195237209,-8,-9,4,0,-1,-1,-1,-2
1517145195253168,7,28,1,-3,-1,-2,0,2
1517145195253168,-1,1,1,-2,-3,0,-2,0
1517145195255183,-2,-8,-2,-2,-2,0,-1,1
1517145195255183,1,-4,-4,-1,-1,0,0,-1
1517145195276201,-2,-4,-1,-1,-1,0,-1,1
1517145195276201,-1,-3,2,1,0,-1,0,2
1517145195277202,-1,-1,13,1,0,0,-2,-6
1517145195277202,2,7,-29,-1,-1,-1,-2,-2
1517145195291194,-5,-27,-8,-7,-3,-1,-1,-1
1517145195291194,2,7,1,-1,-2,-1,1,6
1517145195298217,-1,-12,-1,-1,-1,0,-2,-5
1517145195298217,2,9,12,1,-1,-1,-1,0
1517145195313262,-3,-4,-2,0,-1,-3,-2,0
1517145195313262,2,-4,3,-4,-1,-1,-1,-2
1517145195315225,-2,-6,-12,-3,0,-2,0,4
1517145195315225,-2,12,-4,1,0,0,-2,-2
1517145195336224,0,0,10,-6,-1,0,-1,-1
1517145195336224,-4,-5,-5,1,-1,-1,-3,-6
1517145195337225,6,13,-6,-3,-1,-1,0,0
1517145195337225,1,-1,2,-1,-1,-1,1,-1
1517145195350234,-2,-14,6,-1,-4,-2,0,-2
1517145195350234,-6,5,2,3,2,0,-2,-3
1517145195357290,-2,-13,-17,-1,-2,-2,-1,1
1517145195357290,0,2,12,-2,-3,-1,-1,0
1517145195373305,0,7,-11,3,-1,-1,0,0
1517145195373305,-2,-5,-1,-4,-3,-2,-1,-5
1517145195375253,-3,-6,2,-2,1,-2,0,2
1517145195375253,-4,-6,4,-4,-2,-3,-2,-2
1517145195396318,2,7,7,-1,-2,-1,0,-1
1517145195396318,0,-8,-17,-4,2,0,0,-1
1517145195397268,-5,-6,1,0,-1,-1,-3,-9
1517145195397268,13,45,3,-2,-1,0,1,3
1517145195410279,-2,2,-1,2,-1,-2,-1,0
1517145195410279,0,-3,-1,-1,-4,-1,-3,-4
1517145195417337,0,3,3,-1,0,1,0,2
1517145195417337,-6,-18,-4,2,-2,-2,0,1
1517145195433350,1,-2,4,2,1,1,0,6
1517145195433350,4,11,-12,-2,-1,0,0,3
1517145195435308,-5,-7,-11,-4,-5,-3,-2,0
1517145195435308,-3,-7,7,-1,-2,-2,-2,-5
1517145195456318,2,-1,-3,-3,-1,-1,-1,-2
1517145195456318,-5,-5,9,-1,2,0,0,-1
1517145195457311,-3,-9,2,0,-1,1,0,2
1517145195457311,-4,-2,-9,-1,-1,-1,-1,-3
1517145195469375,1,3,7,10,-1,0,-2,-1
1517145195469375,-4,1,0,-10,-3,-3,-2,-5
1517145195478329,-4,6,-1,0,0,0,-1,-3
1517145195478329,-2,-11,-5,-4,-2,-1,-1,2
1517145195493339,-7,-31,-13,-2,-1,-1,-3,-3
1517145195493339,3,20,17,5,-2,0,2,6
1517145195495341,-1,-10,-22,-1,-1,-2,-3,-7
1517145195495341,-1,-4,-1,-4,0,0,0,0
1517145195516372,-4,-4,-7,-1,-1,-2,-1,-3
1517145195516372,-2,-6,0,-1,-3,-1,-1,5
1517145195517353,3,8,13,10,0,0,-3,-2
1517145195517353,2,-5,-6,-12,1,0,0,-1
1517145195529417,-3,-9,-12,-12,-1,-2,0,-5
1517145195529417,-1,-1,8,2,0,-1,-1,-1
1517145195538368,-1,-1,7,-3,-1,-1,0,3
1517145195538368,-3,-5,1,7,-1,0,-1,-2
1517145195553398,1,16,-2,0,2,0,-1,1
1517145195553398,-2,-11,-10,4,-2,-2,-2,-6
1517145195555381,0,-3,5,-8,-1,-1,-1,1
1517145195555381,-1,-13,-1,-2,-2,-1,-3,-1
1517145195575398,0,10,5,-3,0,0,-1,0
1517145195575398,-1,7,-7,2,-1,0,-1,-4
1517145195577396,0,-1,3,5,0,-2,1,1
1517145195577396,-1,-2,-23,-9,-4,-4,-1,2
1517145195598465,1,-8,3,2,-1,-1,-2,-8
1517145195598465,-6,-1,1,0,0,0,-2,-7
1517145195600421,4,9,9,-1,-2,-2,0,8
1517145195600421,0,0,7,11,-2,-1,-1,-3
1517145195613475,-2,-1,-7,-11,-1,-1,1,0
1517145195613475,-2,-18,-9,-10,-1,-1,-3,-2
1517145195615422,2,16,-1,-3,0,0,1,-2
1517145195615422,-2,-3,6,3,-1,-1,0,2
1517145195636438,-1,7,-9,3,0,-1,0,1
1517145195636438,3,15,16,2,0,-1,1,3
1517145195637438,-3,-16,-35,-7,-3,0,-4,-2
1517145195637438,-1,-3,7,-3,1,-1,-1,0
1517145195649502,-1,8,5,6,-1,0,-1,-2
1517145195649502,0,-4,7,-3,0,-1,-1,1
1517145195658453,-2,-10,-3,5,0,0,-1,-1
1517145195658453,1,8,-4,-11,-1,0,-2,-1
1517145195680523,-2,-12,1,-4,0,-2,-2,0
1517145195680523,1,1,-2,2,0,-1,1,0
1517145195682470,0,2,5,2,-1,1,2,6
1517145195682470,-4,-13,-22,2,1,-1,-2,-8
1517145195695536,0,3,10,-7,-4,-1,-2,-2
1517145195695536,0,3,-7,-2,-2,-2,-3,2
1517145195697497,-4,-11,8,1,-1,-1,-1,-1
1517145195697497,0,0,12,5,1,1,1,1
1517145195709489,0,5,-17,1,-1,0,0,4
1517145195709489,-2,-14,-12,-5,-3,-3,-4,-12
1517145195718497,-7,-15,6,-4,-1,0,-1,0
1517145195718497,-5,-5,-1,-1,-2,0,-1,-1
1517145195740565,2,11,6,3,0,0,-2,0
1517145195740565,5,11,3,0,-2,-1,0,0
1517145195742520,-8,-32,-7,-5,-1,-3,-2,-4
1517145195742520,-5,-13,7,0,-2,-3,-2,-4
1517145195755578,-4,-2,-2,3,0,-1,2,-1
1517145195755578,0,-4,-7,2,-3,-1,0,-1
1517145195757523,-1,0,2,-11,-1,-1,-3,-4
1517145195757523,2,5,0,1,0,-1,-1,4
1517145195769532,0,-5,4,-3,-2,-2,-1,3
1517145195769532,-9,-16,-15,2,1,1,-1,0
1517145195778538,3,12,-2,1,-1,-2,1,1
1517145195778538,0,9,12,3,-3,-1,0,-2
1517145195793551,1,0,-10,-5,-1,-2,0,1
1517145195793551,-2,-1,18,-4,-4,-2,0,-1
1517145195794584,1,9,-20,0,-3,-2,-1,-2
1517145195794584,-2,9,-11,-4,-1,-1,-1,1
1517145195815584,-2,-19,7,3,1,-1,-2,-4
1517145195815584,0,4,-4,1,0,-2,-1,2
1517145195817565,2,13,10,-2,-2,-1,-1,-1
1517145195817565,-2,-10,-2,1,-3,-3,-1,-1
1517145195829592,-2,-1,-8,-3,-2,-1,-1,-3
1517145195829592,-2,-5,0,-2,-2,-1,1,5
1517145195838581,0,2,2,-1,0,0,-2,-4
1517145195838581,-1,-1,-1,-2,-2,-2,-3,-3
1517145195853652,-7,-12,-5,-2,-1,0,-1,-3
1517145195853652,7,28,5,1,2,1,2,3
1517145195854631,0,18,3,1,-2,-1,0,1
1517145195854631,0,-8,-7,0,0,-1,1,1
1517145195876609,-4,-12,4,-2,-3,-1,-5,-12
1517145195876609,-1,-7,-5,-1,-1,-1,-1,-1
1517145195877611,1,8,8,0,-1,0,-1,0
1517145195877611,-2,-6,-11,-2,0,-1,-1,-8
1517145195898649,2,9,-2,-2,-2,-3,-1,2
1517145195898649,-2,-6,4,-3,-1,-2,-1,2
1517145195899625,-1,4,-3,2,1,-1,-1,-3
1517145195899625,3,7,6,-3,0,0,0,5
1517145195913696,0,6,5,-1,2,0,2,-3
1517145195913696,-5,-12,7,-3,-1,-2,-2,-7
1517145195914636,-2,-10,-12,-2,-2,0,0,3
1517145195914636,-1,-10,2,3,-1,0,-1,5
1517145195935711,12,49,-2,1,-1,0,-1,-1
1517145195935711,-1,-8,2,-2,0,-1,-4,-2
1517145195937656,-3,-3,-5,2,-1,-2,-1,-2
1517145195937656,1,1,-1,-3,-2,-1,0,-1
1517145195958668,1,-5,2,-4,-3,-1,1,5
1517145195958668,-6,-16,-1,1,0,-2,-4,-15
1517145195959668,2,12,-1,-2,-1,-2,-2,-2
1517145195959668,-4,2,-2,0,-1,-1,0,-1
1517145195973683,-3,-10,1,-1,-2,1,-1,2
1517145195973683,3,15,-1,-1,-1,0,1,1
1517145195979682,-2,-16,-2,2,-2,-2,-1,-1
1517145195979682,0,1,-12,-5,0,-2,-1,-3
1517145195995694,-1,-4,-11,1,-2,-1,-2,1
1517145195995694,-2,-5,-12,-4,-2,-2,-1,1
1517145195997695,-2,-3,10,-1,-1,-1,0,-3
1517145195997695,2,7,11,1,-1,-1,0,-1
1517145196018710,-4,-11,-3,0,0,-1,-1,-4
1517145196018710,0,-1,-7,0,-2,-2,0,6
1517145196019711,-4,-20,-3,-3,-1,-2,-1,0
1517145196019711,-2,-3,-3,1,-1,0,-1,-2
1517145196033719,2,-1,-1,-1,0,-2,-1,-4
1517145196033719,-5,3,1,0,0,2,-1,-4
1517145196034720,-1,-3,-5,-3,-1,-1,1,0
1517145196034720,-1,1,-1,1,-1,-1,-1,-1
1517145196055791,-5,-12,3,-2,-1,-1,-2,-2
1517145196055791,2,7,10,-5,-2,-2,-1,3
1517145196057736,-2,-14,-12,-1,-2,0,0,-1
1517145196057736,1,5,0,-2,0,0,-2,-5
1517145196078754,-1,0,11,1,-1,-1,0,3
1517145196078754,-1,-5,-31,-4,-2,-2,-2,-3
1517145196079756,-4,-5,1,-1,-2,-2,-1,-1
1517145196079756,-1,0,3,0,-2,-1,0,3
1517145196092765,-2,-5,2,-2,-1,0,-1,1
1517145196092765,-1,-5,2,3,0,0,-1,0
1517145196099784,0,3,0,-2,-1,-1,0,1
1517145196099784,0,0,5,0,-1,-3,-2,-2
1517145196115833,-4,-19,-11,-3,-1,-1,0,-1
1517145196115833,1,5,-5,-1,-1,0,1,-1
1517145196117796,-2,-5,-5,0,-1,0,-3,-4
1517145196117796,-4,-3,-6,-2,-1,-1,1,3
1517145196138814,9,25,0,0,-2,-1,-4,-13
1517145196138814,0,-3,8,-5,-2,-1,2,2
1517145196139795,-1,-5,-12,-1,1,0,-1,-2
1517145196139795,-2,-1,2,-1,0,-1,-1,-2
1517145196152858,-1,-2,-7,0,-1,-2,-1,1
1517145196152858,-2,-4,8,2,-1,-1,-1,-2
1517145196159812,5,8,10,0,0,0,1,4
1517145196159812,3,10,8,-4,-1,-1,-2,-3
1517145196175821,-1,3,-20,0,0,-1,1,4
1517145196175821,8,24,1,0,-1,0,-1,-3
1517145196177822,-3,6,-6,-2,-1,0,-1,1
1517145196177822,0,-12,-1,0,-1,0,-1,-3
1517145196198857,-3,-2,9,-1,-3,0,-2,-1
1517145196198857,-2,-10,-6,-2,1,-2,-2,1
1517145196199839,-1,8,3,-1,-2,-1,-2,-3
1517145196199839,0,1,2,0,-3,0,-1,-1
1517145196212846,0,-9,-4,0,-1,-2,1,-1
1517145196212846,6,41,0,-2,-1,-1,2,1
1517145196220870,0,0,13,-1,-1,-2,-3,-5
1517145196220870,-1,-4,-15,-2,-1,-1,-3,-5
1517145196235914,-5,-5,1,-2,0,0,0,3
1517145196235914,-2,-16,-1,-2,-1,-1,-2,-1
1517145196237906,-1,3,3,-1,0,-1,-2,1
1517145196237906,-1,2,-1,-2,-1,1,1,0
1517145196257896,0,0,0,-3,0,-1,-1,-2
1517145196257896,-4,-8,-4,-2,-2,-2,-2,-1
1517145196258885,0,1,-1,-1,-1,-1,0,-2
1517145196258885,-3,-13,-3,-2,-1,-1,0,-2
1517145196273906,-3,-3,2,-1,-1,-2,-1,-1
1517145196273906,-4,-15,-4,0,0,0,0,3
1517145196279947,0,-3,-1,-1,-2,-1,-2,-6
1517145196279947,-5,-20,10,6,-2,-1,-3,0
1517145196294959,-6,0,-32,-9,-2,-3,-1,2
1517145196294959,-2,-10,1,-1,-1,-2,-5,-8
1517145196295906,7,39,1,1,0,-1,0,2
1517145196295906,-2,-1,7,1,0,-2,0,0
1517145196317975,0,-1,8,0,-3,-2,-2,-3
1517145196317975,-4,-12,-6,-2,-2,0,0,0
1517145196318932,-1,-8,-3,-1,-1,-2,1,0
1517145196318932,-2,4,-2,-1,-1,-1,-2,-3
1517145196331987,-3,9,6,2,0,0,1,3
1517145196331987,-1,1,-3,-4,-2,-1,-1,-3
1517145196339990,-3,-9,8,0,-3,-1,-2,-1
1517145196339990,0,5,-14,-3,0,-1,-1,1
1517145196355003,-2,-9,1,-4,-1,-3,-2,-2
1517145196355003,-4,-13,6,2,0,0,-2,0
1517145196355950,-1,1,-15,-6,-1,-2,-2,-1
1517145196355950,-2,-2,5,-3,-1,-2,-1,-5
1517145196378018,3,7,4,1,0,-1,1,-2
1517145196378018,-2,-2,1,0,-2,-1,-1,-3
1517145196378966,-3,-7,-1,0,0,-2,0,1
1517145196378966,2,1,-7,-2,-1,1,1,3
1517145196401035,-5,0,7,2,-2,0,0,-1
1517145196401035,1,0,-2,0,1,0,1,4
1517145196401982,-2,-5,-8,-4,-2,-1,-5,-6
1517145196401982,-2,-21,-2,-5,-4,-2,-3,-2
1517145196415043,-3,-9,0,0,-1,-2,-2,-3
1517145196415043,1,-2,-1,-1,1,-1,0,1
1517145196415993,-3,-8,-3,2,0,0,1,-2
1517145196415993,1,-3,-3,-2,-1,-3,0,-3
1517145196438006,1,0,-1,-3,-1,-1,-1,1
1517145196438006,-2,2,2,-1,-2,-1,-1,-3
1517145196438006,1,-9,10,-2,-1,-1,-1,0
1517145196438006,-1,2,-14,-1,0,1,-1,-2
1517145196452067,-1,-3,2,2,0,1,0,-1
1517145196452067,-3,0,-4,-1,-3,-2,-2,0
1517145196460025,-1,3,8,-4,1,-1,-1,-4
1517145196460025,0,4,1,1,-1,-2,-2,2
1517145196475035,1,3,-2,-3,-1,-2,-1,0
1517145196475035,-4,-9,-1,-2,-2,-2,-1,-5
1517145196476033,-2,1,6,1,-1,0,3,6
1517145196476033,0,7,-15,-1,-2,-2,-3,-9
1517145196498111,-2,-13,-3,1,-1,-1,-1,-1
1517145196498111,1,6,1,-2,0,-1,-1,1
1517145196498111,3,7,-3,-1,-3,-1,-1,2
1517145196498111,-9,-31,2,0,-2,-1,-1,-1
1517145196512114,2,14,5,0,0,0,-1,0
1517145196512114,0,-3,-7,-3,-1,0,-1,0
1517145196520119,-2,-3,2,0,-2,-2,-1,-2
1517145196520119,-1,0,0,-1,-2,-1,0,2
1517145196536076,4,19,-5,-3,-2,-2,-2,0
1517145196536076,1,-1,12,0,0,0,-1,0
1517145196536076,-1,-8,-26,-1,0,-1,-2,-1
1517145196536076,3,10,9,1,1,0,0,2
1517145196558092,-5,-11,-1,-1,-1,-1,0,-1
1517145196558092,0,10,0,1,-1,-1,-1,0
1517145196558092,1,-5,2,0,-1,-1,0,3
1517145196558092,-4,12,3,1,0,0,-1,-5
1517145196572103,-2,-7,-3,-1,-1,-1,0,8
1517145196572103,-4,4,1,-5,-4,-3,-2,-11
1517145196580110,-4,-15,-1,2,0,1,0,0
1517145196580110,1,7,0,-3,1,0,-1,1
1517145196595178,-2,-2,0,0,0,-1,0,-4
1517145196595178,-1,2,-5,0,-1,-3,-1,2
1517145196596121,0,6,-1,-2,0,-1,0,0
1517145196596121,1,5,0,2,-2,0,-1,-4
1517145196618134,-8,-22,-6,-3,-2,-2,-4,-6
1517145196618134,-4,-13,-5,-2,-1,0,-1,1
1517145196619137,-2,-1,1,-2,-1,-2,-1,-4
1517145196619137,3,11,4,0,-1,-1,0,1
1517145196632144,-2,-11,-1,-1,-1,-1,-1,-1
1517145196632144,1,0,-2,-2,-2,0,-1,0
1517145196640207,-1,5,27,2,0,0,0,-2
1517145196640207,-3,-11,-42,-6,-2,-2,0,0
1517145196655160,1,4,3,-3,-2,-1,-1,-1
1517145196655160,-1,0,2,1,0,0,1,3
1517145196656160,0,-3,0,-2,-1,-1,-5,-8
1517145196656160,0,10,14,0,0,0,0,3
1517145196678231,-2,-9,1,1,-1,-1,0,-2
1517145196678231,1,13,-8,-2,-1,0,-3,-2
1517145196679179,-8,1,1,0,-1,0,0,2
1517145196679179,-1,-3,4,-2,-2,-1,-2,-1
1517145196692199,-1,3,-10,1,1,-1,-2,-4
1517145196692199,-4,-21,2,-6,-2,-3,-1,1
1517145196707253,-1,2,-7,-1,-2,-1,-1,0
1517145196707253,2,-1,1,-2,0,-1,0,-3
1517145196715260,9,43,9,1,0,0,1,0
1517145196715260,2,-9,-7,0,-2,0,0,-3
1517145196716221,1,0,-6,-3,-2,-1,-2,1
1517145196716221,-1,-4,2,-2,-1,-2,-2,-1
1517145196737274,0,-8,1,-1,-2,-1,-1,4
1517145196737274,-2,-3,2,1,1,0,-2,-4
1517145196738223,1,4,-14,1,-1,-1,0,0
1517145196738223,0,-3,16,1,-1,0,-2,-2
1517145196752283,-3,1,-31,-7,-2,-3,-3,-3
1517145196752283,-2,-9,0,0,-2,-1,0,1
1517145196760257,-1,-2,0,0,-1,-1,-3,-9
1517145196760257,0,-10,5,-1,-1,0,-2,2
1517145196775245,3,25,7,-1,-1,0,-1,0
1517145196775245,-1,4,-2,4,-1,-1,0,4
1517145196776247,0,-10,-2,-2,-1,-1,-3,-3
1517145196776247,-3,3,2,0,-1,0,0,-1
1517145196797314,-3,-17,1,-2,-2,-1,0,-3
1517145196797314,-8,-27,-4,-1,-1,-2,-2,-1
1517145196798262,4,23,0,-4,-2,0,1,3
1517145196798262,2,2,-1,0,-1,-4,0,0
1517145196812273,-2,-21,-4,-4,-2,-1,0,-1
1517145196812273,-1,11,2,-3,-1,-2,-4,-4
1517145196820336,-4,-8,-4,1,0,0,-2,-1
1517145196820336,0,-3,2,-1,-1,1,-1,-3
1517145196835290,2,17,17,1,-1,0,-2,1
1517145196835290,2,-13,-12,0,0,0,0,-3
1517145196836291,-7,1,-14,-1,-1,-2,1,0
1517145196836291,0,3,3,-4,-2,-1,1,2
1517145196857363,-2,-3,2,0,-1,-1,-1,-1
1517145196857363,1,4,1,-3,-2,-1,1,4
1517145196858307,-3,-11,4,-1,-1,-1,-2,-4
1517145196858307,-6,-17,-8,-1,-1,0,-2,-2
1517145196881341,-10,-32,-1,0,-1,0,-2,-4
1517145196881341,-2,3,2,-3,-2,-1,-2,-1
1517145196882341,1,-3,-4,-2,-2,-1,1,5
1517145196882341,-1,3,-2,0,-1,-2,-3,-11
1517145196895347,2,3,8,-1,-1,-1,0,0
1517145196895347,-1,7,-12,1,0,0,0,-2
1517145196896332,0,-12,-1,0,-2,-3,-1,-2
1517145196896332,-2,0,1,-2,-1,-1,0,1
1517145196917401,-8,-13,-6,-4,-3,-2,-1,-1
1517145196917401,3,8,13,0,0,-1,-1,-5
1517145196918347,1,5,4,-1,0,0,0,1
1517145196918347,0,9,-13,-1,0,-1,-1,3
1517145196940416,0,-7,-3,-1,-1,-1,-2,-2
1517145196940416,8,45,7,2,1,2,1,-1
1517145196947423,-1,5,7,0,-3,-2,0,8
1517145196947423,-3,-11,1,0,-1,-2,-2,-2
1517145196955429,3,0,-1,1,0,1,0,5
1517145196955429,-1,-8,0,-1,-1,-1,-1,-5
1517145196956395,4,17,-1,-2,0,-2,-1,-1
1517145196956395,0,7,-4,0,-2,-1,0,1
1517145196985450,-1,4,-6,0,-1,-1,-1,0
1517145196985450,-2,-6,3,0,-1,-2,-2,1
1517145196986396,-8,-16,-3,-3,0,1,0,-4
1517145196986396,1,6,-3,-4,0,-2,1,3
1517145197000459,1,5,7,0,0,-1,-2,-3
1517145197000459,-3,-8,-16,1,-2,-1,0,-7
1517145197001406,1,1,-1,-3,-1,0,-1,-1
1517145197001406,0,1,15,0,-1,1,-1,0
1517145197015472,0,-7,-22,-1,1,-1,-1,-2
1517145197015472,-12,-42,-11,-4,-1,-3,-2,-2
1517145197016435,-2,-5,-2,-1,-1,-2,0,0
1517145197016435,1,-4,0,1,-1,0,-1,-2
1517145197037486,-1,-3,3,-2,0,-1,0,0
1517145197037486,-1,-7,0,-1,-2,0,-2,1
1517145197038434,-2,-9,-2,2,-2,-1,0,0
1517145197038434,5,17,1,-2,-1,0,-1,5
1517145197060447,-2,1,3,-1,-1,-2,0,-2
1517145197060447,2,-4,-4,-3,-2,-2,-3,-4
1517145197061448,-4,4,5,-1,-1,0,-2,-3
1517145197061448,1,13,-1,0,-1,-1,0,1
1517145197075459,1,3,6,1,-1,-1,0,0
1517145197075459,-2,-18,-12,-3,-1,-1,1,-2
1517145197075459,-1,6,-4,0,-1,-1,0,1
1517145197075459,-13,-55,-10,-2,-3,-3,-4,-2
1517145197097529,-1,4,10,3,-1,-2,-2,-10
1517145197097529,0,-8,-13,-1,-1,-1,-1,1
1517145197098476,1,-4,-6,-8,-2,-3,-3,-1
1517145197098476,-5,-10,2,0,1,-1,-2,-10
1517145197120544,1,2,1,-1,-2,-2,-2,5
1517145197120544,3,1,10,0,-1,-2,-1,-1
1517145197121491,-5,-12,-15,3,-1,1,-1,-5
1517145197121491,-2,-2,-9,-4,-3,-1,-2,1
1517145197135557,0,16,0,-2,-2,0,-1,-1
1517145197135557,0,11,1,-1,-2,0,-1,-1
1517145197136502,1,-5,2,-1,-2,-1,-1,0
1517145197136502,1,4,4,2,0,-1,-1,-3
1517145197157571,0,-10,-8,0,-1,0,-1,-1
1517145197157571,-9,-1,8,-2,0,-2,-2,0
1517145197158520,0,3,-3,-5,-1,1,0,3
1517145197158520,-11,-27,-9,-3,-2,-2,-5,-15
1517145197180587,-1,-15,-8,-2,-2,-2,0,1
1517145197180587,1,-4,6,0,0,0,0,1
1517145197181534,1,29,6,2,-1,-1,0,-1
1517145197181534,-2,-7,-8,-1,-1,-1,-1,3
1517145197195590,-2,-6,-1,-1,-2,-1,-1,-1
1517145197195590,-1,10,3,-1,1,0,0,-5
1517145197195590,1,-16,-4,-2,-3,-3,-3,-4
1517145197195590,3,4,-1,-1,-1,0,2,8
1517145197217616,-2,5,9,-1,0,0,-2,-7
1517145197217616,-1,8,-28,-1,-3,-1,0,4
1517145197218560,2,0,1,-3,-1,-1,-1,-2
1517145197218560,-7,-6,-1,-2,-2,0,-1,-3
1517145197240632,0,-3,1,-3,-1,0,0,3
1517145197240632,-1,-9,15,2,1,0,-1,-2
1517145197241576,1,10,-11,0,0,0,3,6
1517145197241576,3,3,1,-2,-1,-2,-5,-14
1517145197254588,-5,-9,-11,-3,-1,-3,-2,-1
1517145197254588,0,9,4,1,0,0,-1,0
1517145197262591,-8,-27,1,-3,-2,-1,-2,-3
1517145197262591,8,22,6,1,-1,2,2,6
1517145197277601,2,7,-6,0,-1,0,0,0
1517145197277601,-1,5,-4,-3,-2,-2,-2,-2
1517145197278602,1,-7,5,2,1,0,0,2
1517145197278602,-3,14,0,-1,-1,-2,-1,-6
1517145197300617,0,-1,-3,-2,-1,-1,-2,-2
1517145197300617,-3,-2,1,-3,-1,0,-1,1
1517145197301618,-2,8,1,4,-2,0,-1,-3
1517145197301618,-1,-5,-4,-4,-1,-2,0,2
1517145197315649,-4,1,0,0,0,-1,0,-7
1517145197315649,-5,-19,-5,-7,-2,-1,-1,6
1517145197315649,-1,-5,3,-1,-1,-2,0,2
1517145197315649,3,-5,-9,2,1,1,1,2
1517145197337699,-3,5,15,-4,-3,-2,-1,2
1517145197337699,-3,-8,-4,-1,-4,-3,-2,-3
1517145197338662,2,16,-4,-5,-1,-1,0,0
1517145197338662,-5,-1,-6,2,-2,-2,-1,1
1517145197368720,-2,-6,5,3,0,0,0,-2
1517145197368720,5,25,6,2,0,0,-1,-1
1517145197368720,-7,-12,18,-4,-2,-1,-2,-6
1517145197368720,-3,-5,-18,-4,-1,-3,-1,7
1517145197375672,0,3,-6,0,0,-2,-1,1
1517145197375672,2,7,7,1,-2,-1,2,-3
1517145197376674,4,5,-5,1,1,-2,-1,-4
1517145197376674,-2,-2,0,-1,0,1,-1,-1
1517145197397743,0,-7,-2,0,-1,-1,-1,0
1517145197397743,15,42,0,3,2,1,2,5
1517145197398704,-2,20,4,-3,-3,-1,-2,-4
1517145197398704,0,-1,7,-1,-2,-1,-2,-2
1517145197420759,3,9,12,1,0,-1,-1,3
1517145197420759,-8,-25,-31,-4,-2,-2,-3,-3
1517145197421704,4,-4,-4,-1,-1,0,-3,-13
1517145197421704,3,5,2,0,-1,-1,-1,-2
1517145197435714,4,8,-1,2,0,1,5,7
1517145197435714,1,26,31,-1,-2,-2,-1,-2
1517145197442738,-1,-21,13,-3,-4,-3,-2,1
1517145197442738,-4,-10,-18,-5,-2,-1,-1,0
1517145197457749,-1,-1,-8,-2,-2,0,-1,-6
1517145197457749,-7,-29,-11,0,-1,-3,-1,-4
1517145197458730,1,28,7,6,1,2,1,4
1517145197458730,6,22,17,-2,0,-1,0,-1
1517145197480801,-2,-6,-6,-1,0,-3,-1,0
1517145197480801,-1,3,-5,0,-1,0,-1,-1
1517145197481763,-7,-9,-16,-2,-1,-2,-1,3
1517145197481763,4,10,9,2,-1,-1,-3,-8
1517145197494756,-9,-12,-7,-2,-1,-2,-3,-3
1517145197494756,0,-3,5,-1,-1,0,0,-1
1517145197502760,1,1,-1,-2,-1,-2,-1,-1
1517145197502760,-1,-6,-6,-3,-1,0,0,1
1517145197517826,0,10,2,-1,-2,-1,-1,-4
1517145197517826,1,1,2,-2,-1,1,-1,-4
1517145197518802,-3,-16,-10,2,-3,0,-1,1
1517145197518802,-2,-1,2,-1,0,-1,-1,1
1517145197541794,-2,-10,0,-1,-2,-2,-3,-2
1517145197541794,-2,-7,0,-6,1,0,1,-1
1517145197541794,-4,6,-17,5,-2,-4,-3,-3
1517145197541794,0,2,6,4,-1,-1,0,1
1517145197554808,7,25,1,-3,-1,-2,-1,0
1517145197554808,-2,-5,-17,-1,-3,0,1,3
1517145197562805,-4,-17,4,-7,0,-1,-3,-10
1517145197562805,0,13,7,-1,-1,-1,0,0
1517145197577817,0,-1,4,-3,-2,-2,-1,-1
1517145197577817,-1,-15,-7,-1,-2,-1,-2,-2
1517145197578814,-4,4,-1,0,0,1,-1,2
1517145197578814,-5,-1,-8,-4,-2,-1,-1,1
1517145197609838,-2,-6,0,-2,-2,-1,-3,-3
1517145197609838,-2,12,12,1,0,-3,-3,-1
1517145197610857,0,-16,-16,-3,0,-2,0,2
1517145197610857,-5,-13,-15,0,-2,-1,-1,-2
1517145197614842,-2,-10,-11,-3,-1,-1,-1,-1
1517145197614842,-5,17,7,3,1,-1,-1,-3
1517145197622846,1,-3,5,-5,-3,-2,0,0
1517145197622846,0,-7,6,0,0,0,3,3
1517145197637859,3,-1,-6,1,-1,1,-1,-6
1517145197637859,-3,-16,-8,-2,-3,-1,-1,-1
1517145197638857,-3,-24,12,3,0,0,2,-2
1517145197638857,18,78,7,1,0,0,1,6
1517145197660928,-9,-25,-21,-3,-3,-2,-2,-1
1517145197660928,-1,-12,-3,-3,-1,-2,1,4
1517145197661876,-2,-2,3,0,-1,-1,-3,-11
1517145197661876,-3,-18,5,-1,-2,-2,-1,-3
1517145197682889,2,7,9,1,0,0,1,3
1517145197682889,2,9,-1,0,-1,-2,0,0
1517145197683890,0,3,-7,-2,-1,-1,-1,3
